Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.2589334,0.1825299,-0.2209152,-9.369804E-06,0.007743473,1.007205,-21.49273,-15.31504,-24.15054,998.8391
0.012385368,0.3201669,0.0009917939,-0.2209152,-4.541804E-05,0.009184326,0.9990067,-21.50424,-14.58165,-24.1635,998.8419
0.032201290,0.07523298,0.1825299,-0.2820776,0.0009517663,0.004807039,0.9989788,-21.50424,-14.58165,-24.1635,998.8419
0.052017689,0.1364664,0.1825299,-0.03742781,0.00145015,0.006773659,1.005744,-21.50424,-14.58165,-24.1635,998.8375
0.071834087,0.1976999,0.1220172,-0.2209152,-3.387919E-06,0.00579226,1.005747,-21.50424,-14.58165,-24.1635,998.8375
0.091650009,0.0139995,0.1220172,-0.4044026,0.00146105,0.004825962,1.005734,-21.50424,-14.58165,-24.1635,998.8425
0.111466408,0.2589334,0.2430426,-0.09859026,0.002911309,0.005805017,1.004765,-21.4992,-14.95556,-24.53704,998.8425
0.131282330,0.3201669,0.0615045,-0.1597527,0.0004807932,0.008237602,1.009135,-21.4992,-14.95556,-24.53704,998.8397
0.151098728,0.1364664,0.1825299,-0.2209152,0.003854524,0.01018886,1.003335,-21.4992,-14.95556,-24.53704,998.8397
0.170914650,0.1364664,0.2430426,-0.09859026,-0.0009711278,0.005790741,1.0072,-21.87548,-14.59285,-24.54213,998.8409
0.190731049,0.1364664,0.1220172,-0.2209152,0.002930962,0.004352447,1.008137,-21.87548,-14.59285,-24.54213,998.8409
0.210547447,0.1364664,0.0615045,-0.09859026,-0.0009793034,0.007251515,1.007208,-21.50341,-14.57323,-23.72015,998.8382
0.232840538,0.3201669,0.1825299,-0.2209152,4.832866E-06,0.007264751,1.010581,-21.50341,-14.57323,-23.72015,998.8382
0.252656460,0.2589334,0.0615045,-0.1597527,0.004336511,0.01214376,1.005273,-21.50341,-14.57323,-23.72015,998.8415
0.272472858,0.1364664,0.1825299,-0.2209152,0.002886229,0.00969807,1.00382,-21.4992,-14.95556,-24.53704,998.8415
0.292289257,0.1976999,0.1825299,-0.03742781,0.0004501953,0.008704606,1.000932,-21.4992,-14.95556,-24.53704,998.8404
0.312105179,0.1976999,-0.1200336,-0.2209152,0.002858425,0.01407805,1.002877,-21.1337,-14.57767,-24.16489,998.8404
0.331921578,0.07523298,0.1220172,-0.09859026,-1.37114E-05,0.009695858,1.009145,-21.1337,-14.57767,-24.16489,998.8394
0.351737499,0.1976999,0.1220172,-0.2209152,-0.001468934,0.005780022,1.003824,-21.1337,-14.57767,-24.16489,998.8394
0.371553898,0.1976999,0.1825299,-0.2209152,-0.0004957216,0.006274324,1.004786,-21.12712,-14.93594,-23.71506,998.8406
0.391370297,0.1976999,0.0009917939,-0.09859026,0.0009632891,0.007748506,1.007199,-21.12712,-14.93594,-23.71506,998.8406
0.411186218,0.07523298,0.1220172,-0.1597527,0.0004654827,0.007737787,1.003823,-21.12712,-14.93594,-23.71506,998.8398
0.431002617,0.07523298,0.0615045,-0.1597527,-0.003899496,0.005279341,1.003352,-21.1337,-14.57767,-24.16489,998.8398
0.450818539,0.2589334,0.0009917939,-0.2209152,-0.001971592,0.01016568,1.006263,-21.1337,-14.57767,-24.16489,998.8428
0.470634937,0.2589334,0.2430426,-0.1597527,0.0004572847,0.007731928,1.00141,-20.81987,-14.94826,-24.53958,998.8428
0.490451336,0.07523298,0.1220172,-0.2820776,-0.001933418,0.004815374,1.008648,-20.81987,-14.94826,-24.53958,998.842
0.512744427,0.1364664,0.1220172,-0.1597527,0.001435948,0.007252381,1.002368,-21.49849,-14.94834,-24.15702,998.842
0.532560349,0.07523298,0.2430426,-0.1597527,0.001411977,0.01212397,1.003358,-21.49849,-14.94834,-24.15702,998.8427
0.552376747,0.1364664,0.2430426,-0.03742781,-0.001945449,0.004317903,1.004302,-21.49849,-14.94834,-24.15702,998.8427
0.572193623,0.07523298,0.1825299,-0.1597527,0.0004409344,0.01065348,1.001425,-21.1337,-14.57767,-24.16489,998.8436
0.592009068,0.1364664,0.1220172,-0.09859026,-8.284114E-06,0.007255377,1.00672,-21.1337,-14.57767,-24.16489,998.8436
0.611825466,0.2589334,0.1220172,-0.2209152,0.004865379,0.006310212,1.008136,-21.1337,-14.57767,-24.16489,998.8425
0.631641388,0.1976999,0.0009917939,-0.1597527,0.003397107,0.006784899,1.006216,-21.12866,-14.95158,-24.53843,998.8425
0.651457787,0.0139995,0.1220172,-0.2209152,0.001445163,0.002370247,0.9970329,-21.12866,-14.95158,-24.53843,998.8472
0.671274662,0.1364664,0.0009917939,-0.09859026,0.0004572847,0.007731928,1.00141,-21.1337,-14.57767,-24.16489,998.8472
0.691090107,0.1364664,0.1220172,-0.09859026,-0.001938314,0.006278491,1.009621,-21.1337,-14.57767,-24.16489,998.8478
0.710906506,0.2589334,-0.05952091,-0.2820776,-0.0009973159,0.008705258,1.004319,-21.1337,-14.57767,-24.16489,998.8478
0.730722428,0.2589334,0.0009917939,-0.2820776,-0.001482006,0.008703913,1.004804,-21.49849,-14.94834,-24.15702,998.847
0.750538826,-0.04723396,0.0615045,-0.1597527,0.002421215,0.009710786,1.010098,-21.49849,-14.94834,-24.15702,998.847
0.770355702,0.2589334,0.1220172,-0.2820776,0.00094306,0.007245177,1.000439,-21.50916,-14.20653,-23.72663,998.8477
0.792648792,0.3201669,0.1825299,-0.2209152,-2.899906E-05,0.01066268,1.006254,-21.50916,-14.20653,-23.72663,998.8477
0.812465191,0.2589334,0.0615045,-0.2209152,0.004354456,0.006290118,1.000899,-21.50916,-14.20653,-23.72663,998.85
0.832281113,0.2589334,0.0615045,-0.2820776,0.002904751,0.005800331,1.002835,-21.50999,-14.21495,-24.16998,998.85
0.852097511,0.07523298,0.0615045,-0.09859026,-0.004868299,0.007232551,1.007711,-21.50999,-14.21495,-24.16998,998.8489
0.871913433,0.07523298,0.1220172,-0.2209152,-3.013015E-05,0.008217508,1.001898,-20.81917,-14.94104,-24.15956,998.8489
0.891729832,0.1976999,0.2430426,-0.2209152,0.0004714867,0.007253206,1.004786,-20.81917,-14.94104,-24.15956,998.8495
0.911546231,0.2589334,0.0615045,-0.2820776,-0.002462331,0.007715655,1.000943,-20.81917,-14.94104,-24.15956,998.8495
0.931362152,0.07523298,0.0615045,-0.1597527,0.001434885,0.00920711,1.005274,-20.82492,-14.57434,-24.16604,998.8488
0.951178551,0.1976999,0.0009917939,-0.2820776,0.00193648,0.006776176,1.005741,-20.82492,-14.57434,-24.16604,998.8488
0.970994950,0.2589334,0.0615045,-0.2209152,0.006778458,0.006786112,0.9994398,-21.50424,-14.58165,-24.1635,998.8494
0.990810871,0.1364664,-0.1200336,-0.3432401,-0.0005344725,0.009668734,0.9990119,-21.50424,-14.58165,-24.1635,998.8494
1.010627270,0.1364664,0.0615045,-0.2209152,0.003877455,0.00873863,1.007671,-21.50424,-14.58165,-24.1635,998.8444
1.030443668,0.1976999,0.0009917939,-0.1597527,0.00192939,0.007748853,1.005263,-20.8322,-14.22329,-24.9959,998.8444
1.052736759,0.07523298,0.0009917939,-0.4044026,0.00142066,0.0082192,0.9994765,-20.8322,-14.22329,-24.9959,998.8489
1.072552681,0.1364664,0.0615045,-0.1597527,-0.003914184,0.009668692,1.006271,-21.19546,-14.57833,-24.16466,998.8489
1.092369080,0.1364664,0.1220172,-0.2820776,-0.002902288,0.002368687,1.005745,-21.19546,-14.57833,-24.16466,998.8495
1.112185478,0.1976999,0.0009917939,-0.2209152,0.002909669,0.005803846,1.004283,-21.19546,-14.57833,-24.16466,998.8495
1.132001400,0.2589334,-0.1200336,-0.1597527,-0.0005175225,0.01016972,1.004807,-21.49849,-14.94834,-24.15702,998.8519
1.151817799,0.1364664,0.0009917939,-0.2209152,1.026015E-05,0.00482427,1.008155,-21.49849,-14.94834,-24.15702,998.8519
1.171634197,0.2589334,0.0009917939,-0.4044026,-0.004389082,0.006741113,1.00481,-21.48865,-15.62783,-24.52516,998.8469
1.191450119,0.1364664,-0.1200336,-0.2209152,-0.001930716,0.002861817,1.006225,-21.48865,-15.62783,-24.52516,998.8469
1.211266518,0.1364664,0.1825299,-0.09859026,-0.003912545,0.009669865,1.006753,-21.48865,-15.62783,-24.52516,998.8478
1.231082916,0.1364664,0.0009917939,-0.03742781,0.001923917,0.00725607,1.002848,-21.50999,-14.21495,-24.16998,998.8478
1.250898838,0.1364664,0.0009917939,-0.1597527,0.001435394,0.006763113,1.0014,-21.50999,-14.21495,-24.16998,998.85
1.270715237,0.1364664,0.1220172,-0.2820776,0.004357203,0.007269826,1.003317,-21.49273,-15.31504,-24.15054,998.85
1.290532112,0.2589334,0.0615045,-0.03742781,0.001928259,0.005303685,1.000907,-21.49273,-15.31504,-24.15054,998.8507
1.310347557,0.1976999,0.0615045,-0.2209152,-0.001962308,0.009683447,1.008191,-21.49273,-15.31504,-24.15054,998.8507
1.332641602,0.1976999,0.0615045,-0.09859026,-0.001964457,0.01212627,1.011582,-21.18466,-15.31894,-24.53172,998.8513
1.352457523,0.1364664,0.0615045,-0.03742781,0.002871496,0.01115416,1.001897,-21.18466,-15.31894,-24.53172,998.8513
1.372273922,0.1364664,-0.05952091,-0.2820776,-0.001470043,0.004801486,1.001888,-21.4992,-14.95556,-24.53704,998.8519
1.392090321,0.1364664,0.0615045,-0.09859026,-0.001956349,0.006265602,1.004312,-21.4992,-14.95556,-24.53704,998.8519
1.411906242,0.07523298,0.1220172,-0.2820776,0.0004458758,0.01212362,1.005294,-21.4992,-14.95556,-24.53704,998.8545
1.431722641,0.2589334,0.1220172,-0.1597527,-2.629682E-05,0.00870912,1.003831,-21.1897,-14.94502,-24.15818,998.8545
1.451539040,0.3201669,0.0009917939,-0.2209152,-0.002458498,0.008207267,1.002876,-21.1897,-14.94502,-24.15818,998.8552
1.471354962,0.1364664,0.1825299,-0.1597527,-0.001515838,0.01210184,1.000478,-21.85777,-15.61738,-23.76374,998.8552
1.491171360,0.1976999,0.1220172,-0.3432401,0.0004769368,0.006279358,1.004781,-21.85777,-15.61738,-23.76374,998.8592
1.510987759,0.1364664,0.0615045,-0.2209152,-0.00442072,0.01062948,1.001934,-21.85777,-15.61738,-23.76374,998.8592
1.530803681,0.0139995,0.1220172,-0.03742781,-0.002459606,0.007228731,1.000941,-21.18466,-15.31894,-24.53172,998.8575
1.550620079,0.2589334,0.1220172,-0.3432401,0.000951258,0.007251036,1.002853,-21.18466,-15.31894,-24.53172,998.8575
1.570436478,0.1976999,0.1825299,-0.1597527,-0.004422382,0.009161673,0.9990306,-21.18466,-15.31894,-24.53172,998.8598
1.592729569,0.07523298,0.0009917939,-0.3432401,-0.0029497,0.0111345,1.006273,-20.81412,-15.31495,-24.5331,998.8598
1.612545967,0.2589334,0.0615045,-0.09859026,0.004850645,0.007766298,1.006213,-20.81412,-15.31495,-24.5331,998.8587
1.632361889,0.1976999,0.1220172,-0.1597527,0.001439227,0.007254725,1.003333,-21.20192,-14.21885,-24.55116,998.8587
1.652178288,0.1976999,0.0009917939,-0.2209152,0.00387741,0.005805364,1.002829,-21.20192,-14.21885,-24.55116,998.8597
1.671995163,0.07523298,-0.05952091,-0.2209152,-2.190936E-05,0.00969,1.006732,-21.20192,-14.21885,-24.55116,998.8597
1.691810608,0.1364664,0.0615045,-0.09859026,0.0009491325,0.01116049,1.008665,-21.86398,-15.32624,-24.52917,998.858
1.711627007,0.07523298,0.0615045,-0.1597527,1.044944E-06,0.009706404,1.01349,-21.86398,-15.32624,-24.52917,998.858
1.731443882,0.1364664,-0.241059,-0.1597527,-0.001959538,0.01212979,1.01303,-21.18395,-15.31172,-24.1517,998.8586
1.751259327,0.2589334,0.1825299,-0.1597527,-0.001982515,0.01064675,1.003852,-21.18395,-15.31172,-24.1517,998.8586
1.771076203,0.1976999,-0.1805463,-0.2209152,0.001918467,0.00822992,1.002853,-21.18395,-15.31172,-24.1517,998.8609
1.790892601,0.1364664,0.0615045,-0.1597527,0.0004573076,0.009198561,1.003831,-21.1897,-14.94502,-24.15818,998.8609
1.810709000,0.1976999,0.0615045,-0.1597527,0.001460519,0.005803326,1.007187,-21.1897,-14.94502,-24.15818,998.8615
1.830524922,0.1976999,0.1825299,-0.2209152,-0.002942079,0.009184458,1.005297,-21.18466,-15.31894,-24.53172,998.8615
1.850341320,0.07523298,0.0615045,-0.2820776,0.0004365926,0.01260586,1.003366,-21.18466,-15.31894,-24.53172,998.8622
1.872634411,0.1976999,0.2430426,-0.2209152,0.0004507492,0.009193874,1.0019,-21.18466,-15.31894,-24.53172,998.8622
1.892450810,0.1976999,0.0615045,-0.4044026,-0.001973763,0.01114188,1.007233,-21.20274,-14.22727,-24.99451,998.8588
1.912267208,0.1976999,0.0615045,-0.1597527,-0.001026229,0.0121067,1.001441,-21.20274,-14.22727,-24.99451,998.8588
1.932083130,0.1976999,0.0615045,-0.2820776,-0.00295194,0.007710795,0.9999806,-21.4992,-14.95556,-24.53704,998.8597
1.951899529,0.1364664,-0.05952091,-0.2209152,-1.211767E-05,0.006763765,1.004786,-21.4992,-14.95556,-24.53704,998.8597
1.971715927,0.1364664,0.2430426,-0.2209152,-0.001010387,0.01162915,1.005299,-21.4992,-14.95556,-24.53704,998.8564
1.991531849,0.0139995,0.0615045,-0.1597527,-0.0005202699,0.009190012,1.002388,-21.19616,-14.58555,-24.54468,998.8564
2.011348248,0.3201669,0.0009917939,-0.2820776,0.0004775142,0.008235259,1.00817,-21.19616,-14.58555,-24.54468,998.8587
2.031164646,0.07523298,0.1825299,-0.2209152,-0.0005022574,0.007736268,1.005277,-21.49344,-15.32226,-24.53056,998.8587
2.050981522,0.0139995,0.0009917939,-0.2820776,-0.005380284,0.009167187,1.00338,-21.49344,-15.32226,-24.53056,998.861
2.070796967,0.1364664,0.0615045,-0.1597527,-0.00147002,0.006268119,1.004309,-21.49344,-15.32226,-24.53056,998.861
2.090613842,0.1364664,0.1220172,-0.1597527,0.0009360155,0.01115112,1.004804,-21.49849,-14.94834,-24.15702,998.8576
2.110430241,0.07523298,0.0009917939,-0.09859026,-0.0005131576,0.009683967,1.005287,-21.49849,-14.94834,-24.15702,998.8576
2.132723331,0.07523298,0.1220172,-0.03742781,-0.0005093017,0.01164221,1.009641,-21.87982,-14.21172,-23.78858,998.8583
2.152539730,0.07523298,0.1220172,-0.1597527,-0.0004732762,0.008734725,1.015418,-21.87982,-14.21172,-23.78858,998.8583
2.172355652,0.1364664,0.0009917939,-0.2209152,-0.0005246347,0.009675764,1.001908,-21.87982,-14.21172,-23.78858,998.8589
2.192172051,0.1976999,-0.05952091,-0.1597527,-2.304022E-05,0.007244831,1.002376,-20.44863,-14.93706,-24.16095,998.8589
2.211988449,0.1364664,0.0615045,-0.09859026,-0.0009858839,0.005780195,1.002856,-20.44863,-14.93706,-24.16095,998.8595
2.231804848,0.1364664,0.364068,-0.03742781,0.002415188,0.008728735,1.006714,-21.1897,-14.94502,-24.15818,998.8595
2.251620770,0.1364664,-0.05952091,-0.09859026,0.001905373,0.009687177,1.001412,-21.1897,-14.94502,-24.15818,998.8561
2.271437168,0.2589334,0.0615045,-0.2820776,0.0009709331,0.007265097,1.008645,-21.1897,-14.94502,-24.15818,998.8561
2.291253567,0.07523298,0.1825299,-0.1597527,0.007742965,0.009718551,1.001863,-21.1897,-14.94502,-24.15818,998.8587
2.311069965,0.3814003,-0.1200336,-0.09859026,0.004363253,0.00971851,1.009122,-21.1897,-14.94502,-24.15818,998.8587
2.330885887,0.07523298,0.0615045,-0.2820776,0.003857803,0.0101912,1.0043,-21.1897,-14.94502,-24.15818,998.8594
2.350702286,0.3201669,0.0615045,-0.2209152,0.0009567309,0.00774382,1.005269,-21.1897,-14.94502,-24.15818,998.8594
2.370519161,0.1364664,-0.05952091,-0.03742781,0.002393342,0.009690866,1.001892,-21.1897,-14.94502,-24.15818,998.8617
2.392812252,0.2589334,0.0615045,-0.1597527,0.0009922022,0.004347066,1.010078,-21.19546,-14.57833,-24.16466,998.8617
2.412628651,0.0139995,-0.1200336,-0.2209152,-2.140086E-05,0.007246003,1.002858,-21.19546,-14.57833,-24.16466,998.8583
2.432445049,0.1364664,0.0615045,-0.1597527,0.0004534742,0.00870695,1.001898,-21.86973,-14.95954,-24.53565,998.8583
2.452260971,0.1976999,0.364068,-0.09859026,0.0009616269,0.006280703,1.004296,-21.86973,-14.95954,-24.53565,998.8589
2.472077370,-0.04723396,0.0009917939,-0.2209152,-0.00439123,0.009183938,1.008202,-21.86973,-14.95954,-24.53565,998.8589
2.491893768,0.3201669,0.2430426,-0.1597527,-0.0009929514,0.008219505,1.004799,-21.49203,-15.30782,-23.77052,998.8595
2.511709690,0.1364664,0.0615045,-0.1597527,0.0004458076,0.007723725,0.9980313,-21.49203,-15.30782,-23.77052,998.8595
2.531526089,0.2589334,0.1220172,-0.1597527,-0.005372109,0.007706413,1.003373,-21.18395,-15.31172,-24.1517,998.8622
2.551342487,0.2589334,0.0009917939,-0.2209152,-0.001962908,0.006260915,1.002381,-21.18395,-15.31172,-24.1517,998.8622
2.571158886,0.07523298,0.0615045,-0.1597527,0.002415233,0.011662,1.011556,-21.18395,-15.31172,-24.1517,998.8628
2.590974808,0.1364664,0.0615045,-0.1597527,0.0009398265,0.0101761,1.004316,-21.19546,-14.57833,-24.16466,998.8628
2.610791207,0.1976999,-0.05952091,-0.1597527,-0.001493483,0.00869571,1.001426,-21.19546,-14.57833,-24.16466,998.8594
2.630607605,0.0139995,0.1825299,-0.1597527,0.001969757,0.002888983,1.0091,-21.50494,-14.58887,-24.54352,998.8594
2.650424481,0.2589334,0.0615045,-0.1597527,-0.001008239,0.009186324,1.001908,-21.50494,-14.58887,-24.54352,998.8617
2.672717571,0.1364664,0.1220172,-0.09859026,-0.0005229497,0.0126102,1.007233,-21.50494,-14.58887,-24.54352,998.8617
2.692533970,0.1364664,0.1825299,-0.09859026,0.002904796,0.008733596,1.007677,-21.4992,-14.95556,-24.53704,998.8623
2.712350369,0.3201669,0.1220172,-0.1597527,-0.002424689,0.003342709,1.004782,-21.4992,-14.95556,-24.53704,998.8623
2.732166290,0.07523298,0.0009917939,-0.1597527,-0.0014951,0.01016117,1.003364,-21.1897,-14.94502,-24.15818,998.863
2.751982689,0.1976999,0.1220172,-0.2820776,0.001435416,0.008229746,1.003821,-21.1897,-14.94502,-24.15818,998.863
2.771799088,0.0139995,0.0615045,-0.2209152,-0.0005039191,0.006268465,1.002373,-21.1897,-14.94502,-24.15818,998.8639
2.791615486,0.2589334,-0.1200336,-0.3432401,-0.001462953,0.003828809,1.002366,-20.81412,-15.31495,-24.5331,998.8639
2.811431408,0.0139995,0.1220172,-0.1597527,-0.0009875013,0.007245656,1.004794,-20.81412,-15.31495,-24.5331,998.8605
2.831247807,0.1976999,0.0615045,-0.03742781,0.005339146,0.006792623,1.00524,-20.81412,-15.31495,-24.5331,998.8605
2.851064205,0.1976999,0.0009917939,-0.1597527,-0.002472101,0.01210852,1.00531,-21.50424,-14.58165,-24.1635,998.8611
2.870881081,0.1976999,0.1825299,-0.2820776,0.001456109,0.003355814,1.001865,-21.50424,-14.58165,-24.1635,998.8611
2.890696526,0.07523298,0.0615045,-0.2820776,0.0009310972,0.0111476,1.003356,-21.50424,-14.58165,-24.1635,998.8578
2.910513401,0.1364664,0.0009917939,-0.2209152,-4.592654E-05,0.01162832,1.002881,-21.50424,-14.58165,-24.1635,998.8578
2.930329800,0.1364664,0.1220172,-0.2209152,0.0009850669,0.002386478,1.004758,-21.50424,-14.58165,-24.1635,998.8584
2.952622891,0.07523298,0.1220172,-0.09859026,0.002910201,0.004826481,1.00283,-21.1897,-14.94502,-24.15818,998.8584
2.972439289,0.1364664,0.1825299,-0.09859026,0.0009507721,0.01116167,1.009148,-21.1897,-14.94502,-24.15818,998.8607
2.992255688,0.1976999,0.1220172,-0.3432401,0.004371383,0.005324472,1.004272,-21.18395,-15.31172,-24.1517,998.8607
3.012071609,0.07523298,0.0615045,-0.1597527,-0.0009962076,0.009683793,1.006255,-21.18395,-15.31172,-24.1517,998.8614
3.031888008,-0.04723396,0.0615045,-0.2209152,0.001921192,0.007742994,1.00285,-21.18395,-15.31172,-24.1517,998.8614
3.051704407,0.07523298,0.1220172,-0.2820776,0.0004583932,0.008710464,1.003346,-21.5107,-14.22217,-24.55,998.8623
3.071520805,0.3201669,0.0615045,-0.2209152,0.001920084,0.006764458,1.000914,-21.5107,-14.22217,-24.55,998.8623
3.091337681,-0.1084674,0.0009917939,-0.2209152,0.004828291,0.01117243,1.005265,-21.18395,-15.31172,-24.1517,998.8645
3.111153126,0.1976999,0.1220172,-0.1597527,0.0009616041,0.004814071,1.001875,-21.18395,-15.31172,-24.1517,998.8645
3.130969524,0.0139995,0.0615045,-0.1597527,0.003407476,0.005814565,1.007659,-21.18395,-15.31172,-24.1517,998.8652
3.150786400,0.1976999,0.0009917939,-0.2209152,0.005333141,0.007277204,1.004277,-21.18466,-15.31894,-24.53172,998.8652
3.170602799,0.1364664,0.1220172,-0.2820776,0.005332078,0.009231932,1.007183,-21.18466,-15.31894,-24.53172,998.8619
3.190418720,0.1364664,-0.05952091,-0.2820776,0.0004523662,0.007728413,0.999962,-21.49778,-14.94113,-23.777,998.8619
3.212712288,0.1976999,-0.1200336,-0.1597527,0.002349141,0.01405912,0.9961227,-21.49778,-14.94113,-23.777,998.8625
3.232528687,0.1364664,0.0009917939,-0.2820776,0.005334226,0.006789108,1.003792,-21.49778,-14.94113,-23.777,998.8625
3.252344608,0.07523298,-0.05952091,-0.09859026,0.003877986,0.007761264,1.006218,-21.50494,-14.58887,-24.54352,998.8648
3.272161007,0.2589334,0.1220172,-0.2209152,-0.002455196,0.009676243,1.006263,-21.50494,-14.58887,-24.54352,998.8648
